index,name,synopsis,genre,netflix,tiving
1268,스테이트 오브 플레이,심야에 벌어진 피격 사건. 하원의원 보좌관의 갑작스러운 사고사. 석연치 않은 두 사건을 조사하던 두 기자가 그 사이의 연결고리를 발견한다. 그리고 그 뒤에 감춰진 거대한 음모를 파헤친다.,"미스터리, 미국 영화, 스릴러 영화",1,0
1270,택시4,세상에 이런 일이. 형사 에밀리앙이 희대의 살인마를 풀어주는 대형 사고를 저질렀다. 그리하여 다시 한번 스피드광 택시 기사 다니엘에게 손을 내미는 에밀리앙. 지금부터 도심을 가로지르는 환상 콤비의 질주가 펼쳐진다!,"프랑스 작품, 액션 & 어드벤처, 코미디",1,0
1271,라 테르,"힘든 적도 많았지만 묵묵히 일했다. 홀로 딸을 키우며 지친 적도 있었지만 결코 포기하지 않았다. 그렇게 평생을 일궈온 제재소에 들이닥친 극악무도한 카르텔. 지금, 하나뿐인 딸을 지키기 위한 혈투가 시작된다.","프랑스 작품, 스릴러 영화",1,0
1272,잭애스 4.5,황당무계한 장면들을 담은 미공개 메이킹 영상. 잭애스 스태프의 엽기적인 스턴트 촬영 현장을 엿본다.,"미국 영화, 코미디",1,0
1275,심사관 2,"천상 세계에서 말썽을 일으켰다가 동물로 변할 처지에 놓인 신. 지상으로 내려가 3일 안에 3명의 인간을 교화하면 이 무시무시한 벌을 면할 수 있다는데. 거지, 악당, 매춘부를 새 사람으로 만드는 일이 그리 쉽지는 않을 듯.","홍콩 작품, 중국 영화, 코미디",1,0
1276,펠레,"정치적으로 암울했던 시기의 브라질에서 온 국민에게 희망의 등불이 되어준 전설적 축구선수 펠레. 가난한 소년에서 혜성처럼 등장한 신예 스타, 나아가 모두가 추앙하는 국민적 영웅이 되기까지 그가 지나온 여정을 함께 걸어본다.","사회 & 문화 다큐멘터리, 브라질 작품, 다큐멘터리 영화",1,0
1277,마더,"밑바닥 인생이다. 그래도 슈헤이에겐 나밖에 없다. 아들을 향한 비뚤어진 사랑, 아키코는 불안해진다. 슈헤이가 다른 세상을 보는 게 싫다. 그녀의 집착이 비극을 부른다.","일본 작품, 드라마 장르",1,0
1278,가루지기,양기 부족으로 마을 여인네들에게 개무시당하기 일쑤인 변강쇠. 어느 날 지나가던 도사에게 초강력 비법을 전해 듣고 최고의 정력남으로 거듭난다.,"시대물, 코미디",1,0
1279,케이스 39,순진한 사회 복지사가 부모의 폭력에 시달리는 10살짜리 소녀를 집에 데려온다. 하지만 아이는 겉모습과는 다른 행동을 보이는데...,"미스터리, 미국 영화, 호러 영화",1,0
1281,로건 럭키,"레이싱 경기장에서 공사 인부로 일하던 지미 로건. 부당하게 해고당한 후 경기장의 지하 금고를 털기로 결심한다. 살짝 허술하고 어설프지만 계획에 동참할 사람도 모았으니, 이제 한번 털어볼까나. 금고야 기다려라. 우리가 간다!","미국 영화, 코미디, 인디 영화",1,0
1283,돌이킬 수 없는,"어느 날 밤, 한 여자가 인적 드문 지하도에서 끔찍하게 강간당한다. 피투성이가 된 그녀의 모습에 이성을 잃은 그녀의 애인과 옛 애인. 분노와 복수심으로 끓어오른 두 남자는 직접 앙갚음하기 위해 강간범을 찾아 나선다.","프랑스 작품, 스릴러 영화",1,0
1284,써스펙트,"은퇴를 6시간 남긴 시점, 어린 소녀가 성폭행당한 후 잔혹하게 살해된 현장으로 출동한 형사. 청천벽력 같은 소식에 오열하는 소녀의 어머니에게 맹세한다. 꼭 잡고 말겠다고.","미스터리, 미국 영화, 도서 원작 영화",1,0
1286,마리 퀴리,과학계에 뚜렷한 발자취를 남긴 마리 퀴리. 세상에 알려진 업적과 성취 너머에서 그녀는 어떤 사랑을 하고 어떤 인생을 살았을까. 위인전에서는 볼 수 없는 그녀의 진짜 모습을 깊이 들여다본다.,"사회 이슈 드라마 장르 영화, 영국 작품, 실화 바탕 영화",1,0
1287,대지에 입맞춤을,"환경을 보호하고 기후 변화를 해결할 수 있는 열쇠. 그것이 바로 토양이라면? 건강한 지구, 더 나은 우리의 터전을 위해 유명 연예인들과 사회운동가, 과학자들이 나섰다. 위대한 대지의 베일이 벗겨지는 순간.","다큐멘터리 영화, 과학 & 자연 다큐멘터리, 자연 & 생태 다큐멘터리",1,0
1288,나의 별에게,타고난 외모와 재능으로 어디서나 돋보이는 스타 배우. 오직 목표를 향해 묵묵히 걸어가는 훈남 셰프. 달라도 너무 다른 두 남자가 서로에게 이끌린다. 그리고 사랑의 달콤함과 씁쓸함을 모두 맛본다.,"LGBTQ 영화, 드라마 장르, 로맨틱한 영화",1,0
1289,화이트 스톰2 : 마약전쟁,마약 때문에 소중한 이를 잃은 남자. 조직을 떠나 금융 그룹의 총수가 된 그가 마약 유통 근절을 위해 홍콩 최대 마약상이자 형제처럼 지내던 옛 친구를 상대로 마약과의 전쟁을 시작한다.,"홍콩 작품, 중국 영화, 액션 & 어드벤처",1,0
1292,하이앤로우 더 무비 3: 파이널 미션,"총력을 다해 소드 지구 궤멸에 나선 야쿠자 큐류 그룹. 돈과 권력을 거머쥔 어른의 힘은 상상을 초월했다. 이 거대 악의 야망을 분쇄할 비장의 카드를 모으기 위해 집결하는 소드의 모든 세력. 자, 이번이 마지막 전쟁이다.","일본 작품, 액션 & 어드벤처",1,0
1293,일라이,면역 관련 질병을 앓고 있는 열한 살 소년. 절박해진 부모는 아들을 데리고 외딴곳에 자리한 치료 시설을 찾는다. 하지만 뭔가 이상한 그곳. 창밖의 소녀는 누구일까.,"미국 영화, 호러 영화",1,0
1294,쓰리 썸머 나잇,"고객에 치이고 갑질에 치이고 여친에 치이고. 상담원, 영업 사원, 고시생으로 일상에 지친 세 친구. 뜨거운 밤을 위해 해운대에 갔다가 하루 만에 조폭과 경찰에 쫓기는 신세가 된 까닭은?",코미디,1,0
1297,마담 싸이코,"누군가가 놓고 간 핸드백을 돌려주려다 가방 주인인 노부인을 만난 젊은 여성. 선의의 친절은 곧 우정이 되지만, 그녀는 곧 깨닫는다. 핸드백이 노부인의 덫이었음을. 이제 도망칠 곳은 없다. 광기 어린 스토킹에 맞서는 수밖에.","미국 영화, 스릴러 영화",1,0
1298,인헤리턴스,돌연사한 아버지의 장례를 치른 로렌. 아버지의 유언대로 지하 벙커에 들어갔다가 쇠사슬에 묶인 사람을 발견한다. 로렌 가족의 모든 진실을 알고 있는 남자. 아버지는 왜 그를 가둔 걸까. 그리고 왜 그를 유산으로 남긴 걸까.,"미스터리, 미국 영화, 스릴러 영화",1,0
1299,고양이를 빌려드립니다,어려서부터 늘 고양이가 따랐다는 사요코. 외로움으로 가슴 한 곳에 구멍이 난 사람들에게 고양이를 빌려주기 시작한다. 북적북적한 도시에 살면서도 마음 기댈 곳 하나 없는 고독한 차용인들. 고양이와 함께 외로움의 구멍을 메울 수 있을까.,"일본 작품, 코미디",1,0
1300,우먼 인 윈도,"광장 공포증으로 집에서만 지내는 정신과 의사. 그녀는 건넛집에 이사한 가족을 관찰하기 시작한다. 그리고 창문 너머 잔혹한 범죄를 목격한다. 진실을 찾으려는 그녀의 집착, 그 끝은 어디일까.","미스터리, 미국 영화, 도서 원작 영화",1,0
1301,두 오버,옛 친구의 권유를 받아들여 자신이 죽은 듯 가장한 한 은행 지점장. 이제 모험으로 가득찬 그의 인생이 시작된다.,"미국 영화, 액션 & 어드벤처, 코미디",1,0
1302,라이징 하이,"부자가 되고 싶다! 하지만 무일푼 흙수저 청년에겐 꿈같은 일. 돈이 돈을 낳는 세상이라면 머리를 굴려볼까? 마침 동지를 만나 부동산 사기에 뛰어드는데. 돈은 미친 듯 불어나고 사기와 불법의 판도 점점 커진다, 멈출 수 없을 때까지.","독일 작품, 실화 바탕 영화, 드라마 장르",1,0
1304,7명의 포로,시골에 있는 가족을 부양하기 위해 일자리를 얻은 소년. 그런데 곧 인신매매의 덫에 걸렸다는 사실을 깨닫는다. 소년은 살아남기 위해 도덕적 가치를 포기할 수 있을까.,"브라질 작품, 사회 이슈 드라마 장르 영화, 드라마 장르",1,0
1305,극장판 짱구는 못말려 2기 : 부리부리 왕국의 보물,부리부리 왕국 여행권을 경품으로 받은 짱구네 가족. 하지만 이 모든 것이 짱구를 납치하기 위해 악의 조직이 꾸민 영악한 음모였을 줄이야!,"일본 작품, 가족 영화, 애니메이션 영화",1,0
1306,진짜로 일어날지도 몰라 기적,"부모의 이혼으로 따로 사는 형제. 가족이 다 함께 사는 게 소원이다. 어느 날, 두 고속열차가 스칠 때 소원을 빌면 그대로 이뤄진단 말을 들은 형은 길을 떠나기로 하는데. 기적은 일어날까.","일본 작품, 드라마 장르, 인디 영화",1,0
1309,찬실이는 복도 많지,"평생을 영화 만드는 일에 바쳤건만, 나이 사십에 남은 게 하나도 없다니! 업계에서 방출돼 아는 배우의 가사도우미로 생계를 꾸리게 된 프로듀서. 일복이 떨어진 대신 다른 복이 굴러오려나.",코미디,1,0
1310,비욘세의 홈커밍,"비욘세의 2018 코첼라 페스티벌! 세계적인 찬사를 받는 그녀만의 특별함은 무엇인가. 섬세하게 준비된 완벽한 공연을 통해, 음악을 넘어 문화를 창조하는 그녀를 만난다.","사회 & 문화 다큐멘터리, 음악, 힙합",1,0
1311,결혼전야,결혼식을 불과 1주일 남겨 둔 4쌍의 커플. 과연 이 결혼을 해야 할지 고민에 빠져버린다.,"로맨틱 코미디, 로맨틱한 영화, 로맨스·엉뚱하고 기발",1,0
1312,레이크뷰 테라스,"원하는 로스앤젤레스의 집으로 이사하지만, 이상한 이웃에게 시달리는 맷슨 가족의 이야기를 담은 스릴러 영화","미국 영화, 스릴러 영화",1,0
1313,티샷: 골프 여제 에리야,"태국의 골프 여제, 에리야 쭈타누깐. 어려서부터 특출난 재능을 보인 그녀는 아버지 밑에서 혹독하게 훈련한 후 LPGA 우승을 거머쥐었다. 골프계를 뒤흔들며 세계 최고의 선수로 발돋움한 에리야의 도전과 삶을 담아낸 전기 영화.","태국 작품, 실화 바탕 영화, 드라마 장르",1,0
1315,라스트 나잇 인 소호,꿈속에서 1960년대로 가 눈부시게 아름다운 가수를 만난 패션 학교 학생. 매일 밤 즐기던 화려한 공상이 산산조각 나기 시작한다.,"영국 작품, 스릴러 영화, 호러 영화",1,0
1316,아무도 없는 곳,"오랜만에 서울로 돌아온 소설가가 네 명의 사람들을 만난다. 그들은 현실과 상상의 이야기를 나누고, 희망과 상실의 기억을 주고받는다.","드라마 장르, 인디 영화",1,0
1317,도성대형 2 - 지존무적,누구도 넘볼 수 없는 권력을 지닌 카지노 대부. 남부러울 것 없는 나날을 보내던 중 옛 동료와의 불화와 거대 사기 조직의 마수가 그의 사업과 가족을 위협하기 시작하는데. 다 이룬 자 혹은 다 잃은 자의 분노에 찬 질주가 시작된다!,"홍콩 작품, 중국 영화, 액션 & 어드벤처",1,0
1318,렛 힘 고,사고로 아들을 잃은 노부부. 며느리는 다른 남자와 새 가정을 꾸린다. 며느리와 손자가 학대당하는 모습을 목격하고 찾아가지만 텅 비어 있는 며느리의 집. 노부부는 사라진 식구를 찾아 나선다.,"미국 영화, 서부 영화, 도서 원작 영화",1,0
1319,뉴니스,데이팅 앱으로 만난 두 남녀. 가벼운 마음으로 시작했지만 서로에게 끌리는 마음은 어쩔 수 없다. 시간이 흐르면서 찾아드는 권태감. 두 사람은 좋은 해법을 찾을 수 있을까?,"미국 영화, 드라마 장르, 로맨틱한 영화",1,0
1320,시몬 페레스의 위대한 꿈,정치인 대부분은 권력을 원한다. 하지만 그는 평화를 원했다. 언제나 이상을 추구했던 시몬 페레스. 이스라엘을 세우고 지키는 데 중요한 역할을 했던 그의 생애를 담았다.,"사회 & 문화 다큐멘터리, 다큐멘터리 영화, 다큐멘터리·정치",1,0
1321,이누야사 극장판3 : 천하패도의 검,영웅 개요괴는?송곳니로 만든?검 세 자루 중 두 자루를 자신의 두 아들에게 물려준다. 그리고 남은 세 번째 검에는 깃든 악마의 힘이 깨어나 버린다.,"일본 작품, 일본 소년 만화를 만나다, 액션 애니",1,0
1322,아기 배달부 스토크,"아기 배달부 스토크가 언제 적 얘기야? 업종을 택배로 변경한 지 오래인 스토크들에게 뜬금없는 아기 주문 편지가 날아든다. 근데 편지가 기계에 잘못 들어가 아기 탄생이란 대형 사고가 났으니. 해결책은 단 하나, 아기를 배달하고 올 것.","가족 영화, 미국 영화, 코미디",1,0
1323,머니 몬스터,족집게 투자 조언을 전하는 프로그램 '머니 몬스터'. 생방송이 한창인 스튜디오에 총을 든 괴한이 난입한다. 진행자를 인질로 붙잡은 그의 요구는 두 가지. 전 재산을 날린 주가 폭락의 진실을 밝혀내라. 그리고 절대 카메라를 끄지 마라!,"미국 영화, 스릴러 영화",1,0
1324,세이빙 미스터우,납치된 톱스타 '우'를 제한시간 내에 찾아내기 위해 경찰이 대거 투입된 가운데 '우'는 자기 나름의 노련한 방식으로 납치범들을 상대한다.,"중국 본토 영화, 중국 영화, 액션 & 어드벤처",1,0
1325,스피드 큐브의 천재들,"스피드 큐브 세계 신기록에 도전하는 두 천재. 맥스와 펠릭스의 여정을 주목하라. 빛나는 도전 정신, 아름다운 반전. 이 다큐멘터리엔 특별한 챔피언들이 등장한다.","다큐멘터리 영화, 실존 인물 다큐멘터리, 미국 영화",1,0
1327,홀로그램 포더 킹,이혼 후 빚에 허덕이는 세일즈맨 앨런. 사우디아라비아의 왕에게 신기술을 팔아야 하는 임무를 맡게 된다. 낯선 땅에 도착한 그는 뜻밖의 인연을 만나 예상치 못한 일에 휘말리는데. 앨런은 왕을 만나서 거래를 성사시킬 수 있을까?,"미국 영화, 도서 원작 영화, 코미디",1,0
1328,레고 배트맨 무비,"고독한 히어로라는 것도 옛말. 이젠 성격 좋은 영웅이 문제도 더 잘 해결한다. 똘똘 뭉친 조커 일당한테서 고담시를 보호하기 위해 변신을 꾀해야 하는 배트맨. 팀워크도 사교성도 배워야 하는데. 철저히 혼자였던 배트맨, 잘 적응하려나.","미국 영화, 코미디, 어린이 & 가족 영화",1,0
